Time,Open,High,Low,Last,Change,%Chg,Volume
"2025-08-15 10:00",577.2,578.57,576.4,578.45,1.16,+0.20%,798395
"2025-08-15 09:55",576.81,577.49,576.78,577.29,0.49,+0.08%,546101
"2025-08-15 09:50",576.75,577.29,576.44,576.8,0.0401,+0.01%,742929
"2025-08-15 09:45",578.43,578.455,576.61,576.7599,-1.6701,-0.29%,965363
"2025-08-15 09:40",578.43,578.71,578,578.43,-0.0499,-0.01%,541132
"2025-08-15 09:35",578.55,579.25,578.41,578.4799,-0.0601,-0.01%,561252
"2025-08-15 09:30",579.8,579.84,578.38,578.54,-1.35,-0.23%,920825
"2025-08-14 15:55",580.62,580.62,579.82,579.89,-0.7356,-0.13%,1694543
"2025-08-14 15:50",580.37,580.745,580.32,580.6256,0.2556,+0.04%,665182
"2025-08-14 15:45",580.37,580.68,580.3418,580.37,-0.01,0.00%,559223
"2025-08-14 15:40",580.22,580.48,580.02,580.38,0.17,+0.03%,418794
"2025-08-14 15:35",579.87,580.36,579.815,580.21,0.33,+0.06%,334975
"2025-08-14 15:30",579.99,580.0486,579.83,579.88,-0.13,-0.02%,217966
"2025-08-14 15:25",580,580.085,579.82,580.01,-0.02,0.00%,237094
"2025-08-14 15:20",580.33,580.4,579.97,580.03,-0.29,-0.05%,249589
"2025-08-14 15:15",579.97,580.34,579.7707,580.32,0.34,+0.06%,254837
"2025-08-14 15:10",580.1,580.12,579.77,579.98,-0.12,-0.02%,167561
"2025-08-14 15:05",579.93,580.15,579.75,580.1,0.1701,+0.03%,234660
"2025-08-14 15:00",579.9,580.09,579.78,579.9299,0.0199,0.00%,233831
"2025-08-14 14:55",579.87,579.98,579.64,579.91,0.02,0.00%,249543
"2025-08-14 14:50",579.96,580.2398,579.8529,579.89,-0.07,-0.01%,326003
"2025-08-14 14:45",579.74,579.9756,579.62,579.96,0.23,+0.04%,234507
"2025-08-14 14:40",579.53,579.76,579.48,579.73,0.19,+0.03%,184002
"2025-08-14 14:35",579.47,579.59,579.27,579.54,0.07,+0.01%,174630
"2025-08-14 14:30",579.41,579.51,579.18,579.47,0.06,+0.01%,230161
"2025-08-14 14:25",579.88,579.89,579.265,579.41,-0.47,-0.08%,228393
"2025-08-14 14:20",579.77,579.94,579.58,579.88,0.11,+0.02%,261747
"2025-08-14 14:15",579.57,579.81,579.2708,579.77,0.2,+0.03%,399497
"2025-08-14 14:10",580.1,580.14,579.52,579.57,-0.53,-0.09%,286382
"2025-08-14 14:05",580.26,580.3299,579.98,580.1,-0.16,-0.03%,235775
"2025-08-14 14:00",580.84,580.84,580.26,580.26,-0.57,-0.10%,181824
"2025-08-14 13:55",580.57,580.93,580.44,580.83,0.2499,+0.04%,255560
"2025-08-14 13:50",580.44,580.59,580.2475,580.5801,0.1302,+0.02%,187246
"2025-08-14 13:45",580.59,580.85,580.33,580.4499,-0.1501,-0.03%,216476
"2025-08-14 13:40",580.71,580.77,580.27,580.6,-0.12,-0.02%,258368
"2025-08-14 13:35",580.92,580.92,580.7,580.72,-0.195,-0.03%,273793
"2025-08-14 13:30",581.17,581.19,580.89,580.915,-0.245,-0.04%,219495
"2025-08-14 13:25",580.81,581.23,580.81,581.16,0.35,+0.06%,221168
"2025-08-14 13:20",580.83,580.855,580.6221,580.81,-0.05,-0.01%,190386
"2025-08-14 13:15",580.815,581.02,580.73,580.86,0.045,+0.01%,285510
"2025-08-14 13:10",580.61,580.815,580.55,580.815,0.2159,+0.04%,230438
"2025-08-14 13:05",580.5,580.63,580.345,580.5991,0.0991,+0.02%,171728
"2025-08-14 13:00",580.46,580.595,580.3301,580.5,0.04,+0.01%,233696
"2025-08-14 12:55",580.34,580.55,580.12,580.46,0.12,+0.02%,296203
"2025-08-14 12:50",579.75,580.3699,579.74,580.34,0.59,+0.10%,463179
"2025-08-14 12:45",579.43,579.8499,579.34,579.75,0.2899,+0.05%,250443
"2025-08-14 12:40",579.515,579.64,579.05,579.4601,-0.0849,-0.01%,190834
"2025-08-14 12:35",579.51,579.76,579.18,579.545,0.025,0.00%,275447
"2025-08-14 12:30",578.93,579.607,578.93,579.52,0.58,+0.10%,317998
"2025-08-14 12:25",579.34,579.44,578.82,578.94,-0.38,-0.07%,210367
"2025-08-14 12:20",578.98,579.57,578.75,579.32,0.335,+0.06%,327939
"2025-08-14 12:15",578.52,579.26,578.46,578.985,0.435,+0.08%,320221
"2025-08-14 12:10",579.35,579.39,578.48,578.55,-0.82,-0.14%,461019
"2025-08-14 12:05",579.6,579.73,579.22,579.37,-0.25,-0.04%,315450
"2025-08-14 12:00",580.09,580.15,579.5699,579.62,-0.48,-0.08%,316515
"2025-08-14 11:55",579.92,580.34,579.75,580.1,0.17,+0.03%,377376
"2025-08-14 11:50",579.89,580.14,579.77,579.93,0.0556,+0.01%,412554
"2025-08-14 11:45",579.02,579.96,578.88,579.8744,0.8544,+0.15%,455510
"2025-08-14 11:40",578.84,579.1099,578.66,579.02,0.16,+0.03%,302084
"2025-08-14 11:35",578.98,579.18,578.77,578.86,-0.12,-0.02%,226268
"2025-08-14 11:30",579.04,579.455,578.82,578.98,-0.06,-0.01%,430540
"2025-08-14 11:25",579.5944,579.5944,578.45,579.04,-0.56,-0.10%,701304
"2025-08-14 11:20",580.15,580.17,579.595,579.6,-0.55,-0.09%,376682
"2025-08-14 11:15",580.2,580.5699,580.125,580.15,-0.07,-0.01%,239732
"2025-08-14 11:10",580.39,580.44,580.0099,580.22,-0.15,-0.03%,345064
"2025-08-14 11:05",580.5,580.679,580.2906,580.37,-0.13,-0.02%,293077
"2025-08-14 11:00",580.68,580.79,580.45,580.5,-0.1822,-0.03%,285009
"2025-08-14 10:55",581.15,581.26,580.33,580.6822,-0.4528,-0.08%,439617
"2025-08-14 10:50",581.72,581.74,581.12,581.135,-0.595,-0.10%,312655
"2025-08-14 10:45",581.32,581.88,581.21,581.73,0.4,+0.07%,456264
"2025-08-14 10:40",581.35,581.49,581.11,581.33,-0.02,0.00%,336214
"2025-08-14 10:35",581.08,581.36,580.83,581.35,0.2602,+0.04%,316293
"2025-08-14 10:30",580.57,581.25,580.57,581.0898,0.5098,+0.09%,435063
"2025-08-14 10:25",580.27,580.6899,579.99,580.58,0.31,+0.05%,313250
"2025-08-14 10:20",580.46,580.65,580.0501,580.27,-0.19,-0.03%,417248
"2025-08-14 10:15",579.6,580.62,579.57,580.46,0.87,+0.15%,408881
"2025-08-14 10:10",579.75,580.09,579.45,579.59,-0.21,-0.04%,419747
"2025-08-14 10:05",579.88,580.24,579.54,579.8,-0.09,-0.02%,406367
"2025-08-14 10:00",580.2,580.33,579.86,579.89,-0.3,-0.05%,422755
"2025-08-14 09:55",579.82,580.29,579.3,580.19,0.3601,+0.06%,665297
"2025-08-14 09:50",580.1,580.8,579.79,579.8299,-0.2801,-0.05%,839143
"2025-08-14 09:45",579.89,580.24,579.54,580.11,0.21,+0.04%,719812
"2025-08-14 09:40",579.69,579.91,579.24,579.9,0.21,+0.04%,895145
"2025-08-14 09:35",579.39,579.81,579.24,579.69,0.29,+0.05%,861857
"2025-08-14 09:30",578.28,579.41,577.91,579.4,-0.94,-0.16%,1432601
"2025-08-13 15:55",580.33,580.64,580.23,580.34,0.01,0.00%,1514259
"2025-08-13 15:50",579.83,580.46,579.83,580.33,0.5,+0.09%,768071
"2025-08-13 15:45",579.64,579.85,579.58,579.83,0.2044,+0.04%,258467
"2025-08-13 15:40",579.7,579.89,579.56,579.6256,-0.0844,-0.01%,330631
"2025-08-13 15:35",579.91,580.06,579.651,579.71,-0.21,-0.04%,265334
"2025-08-13 15:30",580.16,580.25,579.86,579.92,-0.23,-0.04%,267729
"2025-08-13 15:25",580.28,580.29,580.095,580.15,-0.12,-0.02%,185606
"2025-08-13 15:20",580.2,580.58,580.2,580.27,0.07,+0.01%,301318
"2025-08-13 15:15",580.215,580.295,580.13,580.2,-0.02,0.00%,225389
"2025-08-13 15:10",579.89,580.22,579.88,580.22,0.33,+0.06%,202106
"2025-08-13 15:05",580.08,580.17,579.84,579.89,-0.195,-0.03%,186329
"2025-08-13 15:00",580.11,580.21,579.82,580.085,-0.015,0.00%,209935
"2025-08-13 14:55",580.05,580.43,580.02,580.1,0.04,+0.01%,278134
"2025-08-13 14:50",579.94,580.1,579.85,580.06,0.105,+0.02%,138103
"2025-08-13 14:45",579.9399,580.06,579.8456,579.955,0.015,0.00%,235173
"2025-08-13 14:40",579.66,580.02,579.38,579.94,0.275,+0.05%,279208
"2025-08-13 14:35",580.05,580.08,578.98,579.665,-0.385,-0.07%,761223
"2025-08-13 14:30",579.91,580.16,579.88,580.05,0.15,+0.03%,140143
"2025-08-13 14:25",580.095,580.175,579.89,579.9,-0.19,-0.03%,143315
"2025-08-13 14:20",580.15,580.23,579.93,580.09,-0.07,-0.01%,224432
"2025-08-13 14:15",580.51,580.51,580.15,580.16,-0.36,-0.06%,216109
"2025-08-13 14:10",580.12,580.595,580.03,580.52,0.4,+0.07%,336847
"2025-08-13 14:05",580.2483,580.26,580.03,580.12,-0.1299,-0.02%,156926
"2025-08-13 14:00",580.23,580.3,580,580.2499,0.0199,0.00%,233814
"2025-08-13 13:55",579.87,580.325,579.795,580.23,0.36,+0.06%,207325
"2025-08-13 13:50",579.56,579.87,579.49,579.87,0.3198,+0.06%,219672
"2025-08-13 13:45",579.41,579.65,579.34,579.5502,0.1502,+0.03%,177217
"2025-08-13 13:40",579.57,579.67,579.31,579.4,-0.175,-0.03%,147594
"2025-08-13 13:35",579.37,579.63,579.36,579.575,0.203,+0.04%,96804
"2025-08-13 13:30",580.34,580.43,579.37,579.372,-0.9681,-0.17%,274693
"2025-08-13 13:25",580.24,580.39,580.14,580.3401,0.1001,+0.02%,179181
"2025-08-13 13:20",579.83,580.24,579.8193,580.24,0.41,+0.07%,306765
"2025-08-13 13:15",579.42,579.83,579.31,579.83,0.41,+0.07%,115230
"2025-08-13 13:10",579.37,579.54,579.21,579.42,0.05,+0.01%,129141
"2025-08-13 13:05",579.76,579.77,579.33,579.37,-0.385,-0.07%,166680
"2025-08-13 13:00",579.24,580.01,579.17,579.755,0.5026,+0.09%,412677
"2025-08-13 12:55",579.41,579.42,579.015,579.2524,-0.1676,-0.03%,220753
"2025-08-13 12:50",579.34,579.55,578.94,579.42,0.07,+0.01%,315910
"2025-08-13 12:45",579.6,579.65,579.25,579.35,-0.25,-0.04%,268918
"2025-08-13 12:40",579.72,579.7799,579.41,579.6,-0.11,-0.02%,152015
"2025-08-13 12:35",579.74,579.91,579.69,579.71,-0.035,-0.01%,137030
"2025-08-13 12:30",579.76,579.88,579.26,579.745,-0.035,-0.01%,170706
"2025-08-13 12:25",579.81,580.045,579.75,579.78,-0.05,-0.01%,140387
"2025-08-13 12:20",579.7951,579.905,579.46,579.83,0.028,0.00%,224102
"2025-08-13 12:15",580.01,580.2344,579.795,579.802,-0.218,-0.04%,141734
"2025-08-13 12:10",580.09,580.15,579.9,580.02,-0.075,-0.01%,122650
"2025-08-13 12:05",580.14,580.14,579.885,580.095,-0.065,-0.01%,225602
"2025-08-13 12:00",579.9,580.2299,579.72,580.16,0.29,+0.05%,230380
"2025-08-13 11:55",579.89,580.0751,579.735,579.87,-0.0193,0.00%,168770
"2025-08-13 11:50",580.47,580.5,579.715,579.8893,-0.5907,-0.10%,220323
"2025-08-13 11:45",580.5899,580.6,580.26,580.48,-0.1,-0.02%,235335
"2025-08-13 11:40",580.03,580.67,579.99,580.58,0.56,+0.10%,214406
"2025-08-13 11:35",580.18,580.27,579.8,580.02,-0.16,-0.03%,231044
"2025-08-13 11:30",579.9,580.38,579.7,580.18,0.31,+0.05%,260525
"2025-08-13 11:25",580.29,580.45,579.73,579.87,-0.4001,-0.07%,388586
"2025-08-13 11:20",579.84,580.48,579.75,580.2701,0.4201,+0.07%,503712
"2025-08-13 11:15",579.52,579.89,579.065,579.85,0.33,+0.06%,627281
"2025-08-13 11:10",579.66,579.9688,579.4,579.52,-0.17,-0.03%,686449
"2025-08-13 11:05",580.12,580.335,579.67,579.69,-0.43,-0.07%,451142
"2025-08-13 11:00",580.69,580.73,580,580.12,-0.5788,-0.10%,520367
"2025-08-13 10:55",580.63,580.95,580.62,580.6988,0.0588,+0.01%,277198
"2025-08-13 10:50",580.68,580.73,580.36,580.64,-0.05,-0.01%,314721
"2025-08-13 10:45",580.88,580.93,580.06,580.69,-0.21,-0.04%,516670
"2025-08-13 10:40",580.71,581.03,580.39,580.9,0.19,+0.03%,401357
"2025-08-13 10:35",580.57,580.93,580.3,580.71,0.14,+0.02%,414335
"2025-08-13 10:30",580.63,580.9,580.36,580.57,-0.07,-0.01%,476006
"2025-08-13 10:25",581.04,581.14,580.41,580.64,-0.36,-0.06%,665403
"2025-08-13 10:20",581.55,581.819,580.97,581,-0.55,-0.09%,399766
"2025-08-13 10:15",581.59,581.7799,581.33,581.55,-0.02,0.00%,406210
"2025-08-13 10:10",581.82,581.85,581.14,581.57,-0.26,-0.04%,441918
"2025-08-13 10:05",581.51,582.03,581.38,581.83,0.335,+0.06%,517729
"2025-08-13 10:00",582.1,582.11,581.45,581.495,-0.5945,-0.10%,698830
"2025-08-13 09:55",582.95,582.96,581.815,582.0895,-0.8605,-0.15%,692800
"2025-08-13 09:50",582.65,583.1423,582.64,582.95,0.28,+0.05%,429749
"2025-08-13 09:45",582.78,582.81,582.35,582.67,-0.11,-0.02%,523136
"2025-08-13 09:40",582.9,583.06,582.4804,582.78,-0.12,-0.02%,550622
"2025-08-13 09:35",583.1,583.3199,582.73,582.9,-0.19,-0.03%,581463
"2025-08-13 09:30",582.76,583.2956,582.38,583.09,3.04,+0.52%,1074677
"2025-08-12 15:55",580.15,580.27,579.9803,580.05,-0.105,-0.02%,2161850
"2025-08-12 15:50",579.83,580.35,579.37,580.155,0.31,+0.05%,1068817
"2025-08-12 15:45",579.66,579.85,579.59,579.845,0.184,+0.03%,402120
"2025-08-12 15:40",580.045,580.045,579.5723,579.661,-0.389,-0.07%,473304
"2025-08-12 15:35",579.865,580.21,579.79,580.05,0.185,+0.03%,626743
"2025-08-12 15:30",579.73,579.9,579.71,579.865,0.12,+0.02%,300609
"2025-08-12 15:25",579.66,579.7725,579.56,579.745,0.09,+0.02%,301100
"2025-08-12 15:20",579.56,579.66,579.475,579.655,0.1,+0.02%,277113
"2025-08-12 15:15",579.32,579.6,579.31,579.555,0.2262,+0.04%,163800
"2025-08-12 15:10",579.46,579.46,579.2399,579.3288,-0.1362,-0.02%,154068
"2025-08-12 15:05",579.34,579.57,579.34,579.465,0.125,+0.02%,166672
"2025-08-12 15:00",579.34,579.47,579.3093,579.34,0,0.00%,178429
"2025-08-12 14:55",579.46,579.56,579.31,579.34,-0.13,-0.02%,241103
"2025-08-12 14:50",579.44,579.53,579.38,579.47,0.022,0.00%,157417
"2025-08-12 14:45",579.465,579.58,579.31,579.448,-0.0219,0.00%,144968
"2025-08-12 14:40",579.42,579.52,579.34,579.4699,0.0299,+0.01%,140700
"2025-08-12 14:35",579.5494,579.68,579.43,579.44,-0.099,-0.02%,151208
"2025-08-12 14:30",579.65,579.7,579.4,579.539,-0.081,-0.01%,160942
"2025-08-12 14:25",579.67,579.7,579.55,579.62,-0.06,-0.01%,113787
"2025-08-12 14:20",579.78,579.95,579.54,579.68,-0.0993,-0.02%,251010
"2025-08-12 14:15",579.62,579.84,579.52,579.7793,0.1692,+0.03%,170681
"2025-08-12 14:10",579.55,579.65,579.37,579.6101,0.0501,+0.01%,138931
"2025-08-12 14:05",579.51,579.59,579.41,579.56,0.06,+0.01%,131856
"2025-08-12 14:00",579.51,579.69,579.46,579.5,-0.01,0.00%,161646
"2025-08-12 13:55",579.49,579.55,579.39,579.51,0.02,0.00%,128382
"2025-08-12 13:50",579.47,579.52,579.39,579.49,0.005,0.00%,169287
"2025-08-12 13:45",579.22,579.525,579.22,579.485,0.265,+0.05%,271494
"2025-08-12 13:40",579.23,579.37,579.11,579.22,-0.002,0.00%,181993
"2025-08-12 13:35",579.33,579.36,579.13,579.222,-0.1087,-0.02%,155766
"2025-08-12 13:30",578.88,579.37,578.83,579.3307,0.4436,+0.08%,255895
"2025-08-12 13:25",579.12,579.225,578.84,578.8871,-0.2429,-0.04%,136654
"2025-08-12 13:20",579.17,579.31,579.04,579.13,-0.03,-0.01%,148702
"2025-08-12 13:15",579.14,579.3,579.13,579.16,0.02,0.00%,116328
"2025-08-12 13:10",579.01,579.25,578.961,579.14,0.12,+0.02%,121875
"2025-08-12 13:05",579.1708,579.29,579.02,579.02,-0.16,-0.03%,176608
"2025-08-12 13:00",579.17,579.295,578.99,579.18,0.015,0.00%,287227
"2025-08-12 12:55",579.21,579.41,579.15,579.165,-0.05,-0.01%,263076
"2025-08-12 12:50",579.06,579.27,579,579.215,0.1557,+0.03%,254919
"2025-08-12 12:45",578.67,579.1501,578.65,579.0593,0.3893,+0.07%,323724
"2025-08-12 12:40",578.7,578.78,578.63,578.67,-0.038,-0.01%,122672
"2025-08-12 12:35",578.75,578.88,578.68,578.708,-0.047,-0.01%,129401
"2025-08-12 12:30",578.67,578.795,578.57,578.755,0.095,+0.02%,130202
"2025-08-12 12:25",578.62,578.77,578.55,578.66,0.04,+0.01%,170204
"2025-08-12 12:20",578.31,578.6301,578.2944,578.62,0.324,+0.06%,200308
"2025-08-12 12:15",578.14,578.4281,578.09,578.296,0.156,+0.03%,135868
"2025-08-12 12:10",577.96,578.19,577.8855,578.14,0.172,+0.03%,129478
"2025-08-12 12:05",578.04,578.19,577.905,577.968,-0.082,-0.01%,116293
"2025-08-12 12:00",578.398,578.4,577.89,578.05,-0.35,-0.06%,258100
"2025-08-12 11:55",578.07,578.47,578.06,578.4,0.32,+0.06%,284163
"2025-08-12 11:50",577.88,578.09,577.79,578.08,0.21,+0.04%,217934
"2025-08-12 11:45",578.07,578.2,577.84,577.87,-0.19,-0.03%,178168
"2025-08-12 11:40",578.1,578.1999,577.94,578.06,-0.035,-0.01%,253197
"2025-08-12 11:35",577.89,578.1,577.72,578.095,0.205,+0.04%,173768
"2025-08-12 11:30",577.56,577.9599,577.27,577.89,0.33,+0.06%,394719
"2025-08-12 11:25",577.99,578.12,577.3835,577.56,-0.42,-0.07%,414030
"2025-08-12 11:20",577.92,578.155,577.8,577.98,0.065,+0.01%,395477
"2025-08-12 11:15",577.38,578.22,577.38,577.915,0.5551,+0.10%,502867
"2025-08-12 11:10",577.01,577.5913,577.01,577.3599,0.3599,+0.06%,551895
"2025-08-12 11:05",576.55,577.09,576.55,577,0.44,+0.08%,468176
"2025-08-12 11:00",576.21,576.64,576.135,576.56,0.35,+0.06%,387941
"2025-08-12 10:55",575.92,576.23,575.4401,576.21,0.3,+0.05%,281757
"2025-08-12 10:50",575.79,576.32,575.66,575.91,0.1265,+0.02%,302521
"2025-08-12 10:45",575.69,575.83,575.15,575.7835,0.0835,+0.01%,244726
"2025-08-12 10:40",575.88,575.93,575.43,575.7,-0.175,-0.03%,244565
"2025-08-12 10:35",575.49,575.97,575.45,575.875,0.385,+0.07%,214666
"2025-08-12 10:30",575.65,575.91,575.4,575.49,-0.16,-0.03%,268857
"2025-08-12 10:25",575.42,575.85,575.3,575.65,0.25,+0.04%,349743
"2025-08-12 10:20",575.18,575.84,575.02,575.4,0.21,+0.04%,332851
"2025-08-12 10:15",574.87,575.458,574.72,575.19,0.34,+0.06%,502370
"2025-08-12 10:10",574.19,574.92,573.66,574.85,0.67,+0.12%,547522
"2025-08-12 10:05",573.49,574.7798,573.36,574.18,0.69,+0.12%,543068
"2025-08-12 10:00",573.28,573.55,572.485,573.49,0.23,+0.04%,847828
"2025-08-12 09:55",574.66,574.955,573.14,573.26,-1.41,-0.25%,654455
"2025-08-12 09:50",574.33,574.7,573.57,574.67,0.32,+0.06%,791347
"2025-08-12 09:45",575.27,575.87,573.955,574.35,-0.92,-0.16%,1045664
"2025-08-12 09:40",576.63,576.94,574.95,575.27,-1.34,-0.23%,995301
"2025-08-12 09:35",576.29,576.69,575.69,576.61,0.31,+0.05%,991338
"2025-08-12 09:30",575.16,576.33,574.61,576.3,3.45,+0.60%,1395418
"2025-08-11 15:55",571.94,572.89,571.57,572.85,0.87,+0.15%,2802861
"2025-08-11 15:50",572.85,573.04,571.815,571.98,-0.85,-0.15%,1063832
"2025-08-11 15:45",573.07,573.09,572.68,572.83,-0.24,-0.04%,567140
"2025-08-11 15:40",573.07,573.19,572.9199,573.07,0,0.00%,222046
"2025-08-11 15:35",573.18,573.31,572.94,573.07,-0.12,-0.02%,383125
"2025-08-11 15:30",573.385,573.528,573.055,573.19,-0.19,-0.03%,256085
"2025-08-11 15:25",573.51,573.55,573.28,573.38,-0.16,-0.03%,166253
"2025-08-11 15:20",573.43,573.68,573.41,573.54,0.102,+0.02%,143920
"2025-08-11 15:15",573.59,573.61,573.21,573.438,-0.152,-0.03%,250629
"2025-08-11 15:10",573.775,573.91,573.54,573.59,-0.19,-0.03%,130250
"2025-08-11 15:05",573.84,573.895,573.66,573.78,-0.06,-0.01%,120628
"2025-08-11 15:00",573.98,574.07,573.77,573.84,-0.14,-0.02%,111382
"2025-08-11 14:55",573.82,574.11,573.76,573.98,0.16,+0.03%,146770
"2025-08-11 14:50",573.91,574.06,573.61,573.82,-0.09,-0.02%,134700
"2025-08-11 14:45",573.26,573.96,573.12,573.91,0.65,+0.11%,328807
"2025-08-11 14:40",574.26,574.28,573.26,573.26,-1.,-0.17%,244268
"2025-08-11 14:35",574.01,574.28,573.89,574.26,0.24,+0.04%,129489
"2025-08-11 14:30",573.88,574.25,573.88,574.02,0.135,+0.02%,212684
"2025-08-11 14:25",573.76,574.32,573.75,573.885,0.1251,+0.02%,341652
"2025-08-11 14:20",573.97,573.9701,573.73,573.7599,-0.2101,-0.04%,139841
"2025-08-11 14:15",574.11,574.26,573.92,573.97,-0.14,-0.02%,146396
"2025-08-11 14:10",573.98,574.21,573.73,574.11,0.14,+0.02%,179189
"2025-08-11 14:05",573.88,574.06,573.71,573.97,0.11,+0.02%,391372
"2025-08-11 14:00",574.25,574.33,573.8,573.86,-0.385,-0.07%,388126
"2025-08-11 13:55",574.265,574.4299,574.03,574.245,-0.015,0.00%,142309
"2025-08-11 13:50",574.52,574.58,574.245,574.26,-0.27,-0.05%,127196
"2025-08-11 13:45",574.54,574.605,574.0775,574.53,0,0.00%,227326
"2025-08-11 13:40",574.58,574.6092,574.13,574.53,-0.0499,-0.01%,333631
"2025-08-11 13:35",574.92,575.0999,574.4,574.5799,-0.3301,-0.06%,237842
"2025-08-11 13:30",574.99,575.1899,574.905,574.91,-0.085,-0.01%,151313
"2025-08-11 13:25",575.11,575.115,574.885,574.995,-0.125,-0.02%,152243
"2025-08-11 13:20",575.145,575.3099,575,575.12,-0.015,0.00%,114550
"2025-08-11 13:15",575.16,575.23,574.96,575.135,-0.0243,0.00%,207926
"2025-08-11 13:10",575.49,575.5,575.1593,575.1593,-0.3357,-0.06%,143464
"2025-08-11 13:05",575.385,575.58,575.35,575.495,0.1,+0.02%,181150
"2025-08-11 13:00",575.18,575.47,575.1119,575.395,0.21,+0.04%,217604
"2025-08-11 12:55",575.37,575.42,575.15,575.185,-0.175,-0.03%,197083
"2025-08-11 12:50",575.37,575.7,575.32,575.36,0.02,0.00%,183871
"2025-08-11 12:45",575.32,575.59,575.26,575.34,0.02,0.00%,179398
"2025-08-11 12:40",575.92,575.935,575.28,575.32,-0.61,-0.11%,280062
"2025-08-11 12:35",576.21,576.225,575.86,575.93,-0.278,-0.05%,176718
"2025-08-11 12:30",576.35,576.442,576.17,576.208,-0.137,-0.02%,125551
"2025-08-11 12:25",576.33,576.3454,576.1,576.345,0.02,0.00%,131883
"2025-08-11 12:20",576.17,576.38,576.125,576.325,0.14,+0.02%,171344
"2025-08-11 12:15",576.39,576.55,576.0801,576.185,-0.1857,-0.03%,210597
"2025-08-11 12:10",576.65,576.8,576.34,576.3707,-0.2993,-0.05%,351628
"2025-08-11 12:05",575.85,576.67,575.82,576.67,0.81,+0.14%,434724
"2025-08-11 12:00",575.825,575.94,575.67,575.86,0.035,+0.01%,248781
"2025-08-11 11:55",575.65,575.83,575.6,575.825,0.17,+0.03%,232250
"2025-08-11 11:50",575.26,575.68,575.24,575.655,0.405,+0.07%,258101
"2025-08-11 11:45",575,575.28,574.87,575.25,0.25,+0.04%,256768
"2025-08-11 11:40",574.83,575.14,574.685,575,0.1507,+0.03%,196706
"2025-08-11 11:35",575.33,575.33,574.82,574.8493,-0.4616,-0.08%,195543
"2025-08-11 11:30",575.08,575.34,574.93,575.3109,0.1909,+0.03%,158188
"2025-08-11 11:25",575.185,575.28,575.04,575.12,-0.07,-0.01%,114795
"2025-08-11 11:20",575.4325,575.44,575.04,575.19,-0.24,-0.04%,201852
"2025-08-11 11:15",575.42,575.52,575.26,575.43,0.01,0.00%,174529
"2025-08-11 11:10",574.85,575.42,574.74,575.42,0.58,+0.10%,211384
"2025-08-11 11:05",574.87,575,574.65,574.84,-0.06,-0.01%,172621
"2025-08-11 11:00",574.94,575.185,574.86,574.9,-0.05,-0.01%,224279
"2025-08-11 10:55",575.26,575.26,574.91,574.95,-0.3099,-0.05%,165276
"2025-08-11 10:50",575,575.46,574.92,575.2599,0.2599,+0.05%,253360
"2025-08-11 10:45",575.62,575.69,574.765,575,-0.605,-0.11%,299961
"2025-08-11 10:40",575.42,575.69,575.3,575.605,0.155,+0.03%,131219
"2025-08-11 10:35",575.45,575.74,575.3413,575.45,0.01,0.00%,188529
"2025-08-11 10:30",575.56,575.765,575.42,575.44,-0.11,-0.02%,187495
"2025-08-11 10:25",575.59,575.85,575.48,575.55,-0.03,-0.01%,211605
"2025-08-11 10:20",575.91,575.925,575.575,575.58,-0.34,-0.06%,269234
"2025-08-11 10:15",575.41,575.92,575.28,575.92,0.51,+0.09%,427255
"2025-08-11 10:10",575.17,575.72,575.16,575.41,0.22,+0.04%,382580
"2025-08-11 10:05",574.93,575.32,574.84,575.19,0.245,+0.04%,239572
"2025-08-11 10:00",575.38,575.45,574.8693,574.945,-0.415,-0.07%,412588
"2025-08-11 09:55",574.78,575.38,574.7,575.36,0.57,+0.10%,309576
"2025-08-11 09:50",575.16,575.181,574.505,574.79,-0.35,-0.06%,325863
"2025-08-11 09:45",575.02,575.19,574.72,575.14,0.12,+0.02%,435196
"2025-08-11 09:40",574.62,575.25,574.45,575.02,0.4,+0.07%,481177
"2025-08-11 09:35",573.97,574.76,573.93,574.62,0.68,+0.12%,545448
"2025-08-11 09:30",574.69,575.04,573.83,573.94,-0.61,-0.11%,1131494
"2025-08-08 15:55",574.48,574.68,574.17,574.55,0.06,+0.01%,1976046
"2025-08-08 15:50",573.79,574.4919,573.67,574.49,0.71,+0.12%,905109
"2025-08-08 15:45",573.86,573.96,573.67,573.78,-0.08,-0.01%,647475
"2025-08-08 15:40",574.06,574.22,573.76,573.86,-0.21,-0.04%,400290
"2025-08-08 15:35",574.23,574.24,574.025,574.07,-0.165,-0.03%,303956
"2025-08-08 15:30",574.37,574.37,574.06,574.235,-0.14,-0.02%,301306
"2025-08-08 15:25",574.45,574.55,574.32,574.375,-0.075,-0.01%,238418
"2025-08-08 15:20",574.63,574.71,574.42,574.45,-0.185,-0.03%,281440
"2025-08-08 15:15",574.395,574.635,574.3,574.635,0.245,+0.04%,289902
"2025-08-08 15:10",574.4,574.48,574.32,574.39,-0.01,0.00%,154088
"2025-08-08 15:05",574.39,574.47,574.305,574.4,0.01,0.00%,134296
"2025-08-08 15:00",574.461,574.56,574.31,574.39,-0.09,-0.02%,219211
"2025-08-08 14:55",574.62,574.64,574.45,574.48,-0.14,-0.02%,157851
"2025-08-08 14:50",574.51,574.64,574.38,574.62,0.12,+0.02%,172256
