<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
QQQ.US,5,20240919,103000,484.48,485.19,484.44,484.91,710275,0
QQQ.US,5,20240919,103500,484.92,485.06,484.26,484.81,434820,0
QQQ.US,5,20240919,104000,484.79,484.7973,483.84,484.185,418558,0
QQQ.US,5,20240919,104500,484.17,484.22,483.246,484.03,555194,0
QQQ.US,5,20240919,105000,484.05,484.14,483.27,483.3001,383766,0
QQQ.US,5,20240919,105500,483.28,483.44,482.77,482.93,414261,0
QQQ.US,5,20240919,110000,482.965,483.92,482.59,483.895,530866,0
QQQ.US,5,20240919,110500,483.909,483.98,482.82,483.33,441159,0
QQQ.US,5,20240919,111000,483.31,484.11,483.31,483.76,271502,0
QQQ.US,5,20240919,111500,483.76,484.6,483.72,484.3388,369330,0
QQQ.US,5,20240919,112000,484.35,484.76,484.335,484.74,228707,0
QQQ.US,5,20240919,112500,484.74,484.84,484.4101,484.62,267100,0
QQQ.US,5,20240919,113000,484.62,484.85,484.22,484.45,249509,0
QQQ.US,5,20240919,113500,484.46,484.88,484.38,484.63,246408,0
QQQ.US,5,20240919,114000,484.63,484.995,484.41,484.52,321797,0
QQQ.US,5,20240919,114500,484.51,485.11,484.445,484.85,183593,0
QQQ.US,5,20240919,115000,484.85,484.85,483.5899,483.96,481305,0
QQQ.US,5,20240919,115500,483.96,484.07,483.49,483.79,265486,0
QQQ.US,5,20240919,120000,483.8,484.67,483.67,484.6392,270222,0
QQQ.US,5,20240919,120500,484.63,484.76,484.5,484.73,173542,0
QQQ.US,5,20240919,121000,484.73,484.88,484.2,484.301,183246,0
QQQ.US,5,20240919,121500,484.31,484.93,484.09,484.82,177647,0
QQQ.US,5,20240919,122000,484.81,485.13,484.58,484.86,234272,0
QQQ.US,5,20240919,122500,484.8351,485.38,484.76,485.22,328148,0
QQQ.US,5,20240919,123000,485.2299,485.51,485.02,485.27,201453,0
QQQ.US,5,20240919,123500,485.2594,485.4199,485.1501,485.3601,206804,0
QQQ.US,5,20240919,124000,485.36,485.45,485.1,485.24,212651,0
QQQ.US,5,20240919,124500,485.24,485.5,485.08,485.37,203432,0
QQQ.US,5,20240919,125000,485.39,485.51,485.27,485.47,199212,0
QQQ.US,5,20240919,125500,485.46,485.46,484.9,485.13,283468,0
QQQ.US,5,20240919,130000,485.13,485.31,484.9,485.22,219178,0
QQQ.US,5,20240919,130500,485.22,485.34,484.81,485.08,152054,0
QQQ.US,5,20240919,131000,485.08,485.172,484.7001,485.06,216955,0
QQQ.US,5,20240919,131500,485.02,485.52,484.9301,485.41,223226,0
QQQ.US,5,20240919,132000,485.43,485.54,484.91,485.05,153563,0
QQQ.US,5,20240919,132500,485.0593,485.41,485.04,485.2611,125244,0
QQQ.US,5,20240919,133000,485.275,485.45,485.105,485.36,108178,0
QQQ.US,5,20240919,133500,485.37,485.63,485.25,485.59,170508,0
QQQ.US,5,20240919,134000,485.6,485.79,485.49,485.75,324826,0
QQQ.US,5,20240919,134500,485.75,486.12,485.72,485.99,303853,0
QQQ.US,5,20240919,135000,485.97,486.23,485.77,486.11,183406,0
QQQ.US,5,20240919,135500,486.11,486.19,485.87,485.99,221160,0
QQQ.US,5,20240919,140000,485.99,486.18,485.81,486.16,193191,0
QQQ.US,5,20240919,140500,486.15,486.21,485.54,485.57,204391,0
QQQ.US,5,20240919,141000,485.58,485.6,485.15,485.17,333381,0
QQQ.US,5,20240919,141500,485.17,485.18,484.18,484.6784,672719,0
QQQ.US,5,20240919,142000,484.69,485.035,484.53,485.01,273999,0
QQQ.US,5,20240919,142500,485.0,485.17,484.57,485.07,299947,0
QQQ.US,5,20240919,143000,485.08,485.13,484.61,484.72,370735,0
QQQ.US,5,20240919,143500,484.72,485.11,484.6101,485.03,181451,0
QQQ.US,5,20240919,144000,485.04,485.09,484.75,484.9114,143863,0
QQQ.US,5,20240919,144500,484.93,485.08,484.28,484.33,274631,0
QQQ.US,5,20240919,145000,484.35,484.59,483.93,484.53,283458,0
QQQ.US,5,20240919,145500,484.52,484.96,484.33,484.92,194619,0
QQQ.US,5,20240919,150000,484.93,485.02,484.22,484.7729,385057,0
QQQ.US,5,20240919,150500,484.777,484.78,484.23,484.37,285315,0
QQQ.US,5,20240919,151000,484.4,484.47,483.76,483.845,239884,0
QQQ.US,5,20240919,151500,483.84,484.27,483.54,483.67,663403,0
QQQ.US,5,20240919,152000,483.68,484.22,483.12,484.15,600499,0
QQQ.US,5,20240919,152500,484.15,484.18,483.51,483.95,267006,0
QQQ.US,5,20240919,153000,483.97,484.07,483.36,483.99,453324,0
QQQ.US,5,20240919,153500,483.98,484.36,483.92,484.32,585635,0
QQQ.US,5,20240919,154000,484.3241,484.66,483.87,483.97,652735,0
QQQ.US,5,20240919,154500,483.95,484.69,483.82,484.5,330931,0
QQQ.US,5,20240919,155000,484.49,484.495,482.95,483.61,1055209,0
QQQ.US,5,20240919,155500,483.61,483.89,483.06,483.36,3689681,0
QQQ.US,5,20240920,093000,482.49,483.44,482.4196,483.03,805319,0
QQQ.US,5,20240920,093500,483.02,483.63,482.87,482.94,398747,0
QQQ.US,5,20240920,094000,482.91,483.23,482.45,482.73,312118,0
QQQ.US,5,20240920,094500,482.72,483.22,482.39,482.5,324754,0
QQQ.US,5,20240920,095000,482.49,483.41,482.3,482.52,194194,0
QQQ.US,5,20240920,095500,482.54,482.63,481.43,481.6602,306163,0
QQQ.US,5,20240920,100000,481.68,482.2,481.27,482.08,351395,0
QQQ.US,5,20240920,100500,482.05,482.269,481.69,481.85,192152,0
QQQ.US,5,20240920,101000,481.93,482.0399,481.0,481.39,282178,0
QQQ.US,5,20240920,101500,481.38,481.95,481.12,481.43,304664,0
QQQ.US,5,20240920,102000,481.41,481.85,481.07,481.815,297037,0
QQQ.US,5,20240920,102500,481.8,482.13,481.56,481.675,231400,0
QQQ.US,5,20240920,103000,481.675,481.72,480.87,481.498,226265,0
QQQ.US,5,20240920,103500,481.45,482.06,481.03,481.87,244446,0
QQQ.US,5,20240920,104000,481.86,481.8625,481.1425,481.51,190614,0
QQQ.US,5,20240920,104500,481.49,481.51,480.84,480.96,271576,0
QQQ.US,5,20240920,105000,480.96,481.23,480.08,480.24,324266,0
QQQ.US,5,20240920,105500,480.2499,480.5089,480.05,480.25,249589,0
QQQ.US,5,20240920,110000,480.24,480.26,479.76,479.88,277448,0
QQQ.US,5,20240920,110500,479.89,480.0528,479.69,479.79,196674,0
QQQ.US,5,20240920,111000,479.795,479.9549,478.94,479.12,340229,0
QQQ.US,5,20240920,111500,479.13,479.26,478.3,479.16,558973,0
QQQ.US,5,20240920,112000,479.16,479.76,479.16,479.57,321432,0
QQQ.US,5,20240920,112500,479.575,479.85,479.42,479.43,132497,0
QQQ.US,5,20240920,113000,479.42,480.49,479.3,480.36,274204,0
QQQ.US,5,20240920,113500,480.37,480.645,480.0,480.5,287361,0
QQQ.US,5,20240920,114000,480.5,481.26,480.22,481.04,308395,0
QQQ.US,5,20240920,114500,481.09,481.3,480.69,481.07,210394,0
QQQ.US,5,20240920,115000,481.02,481.1402,480.47,480.7,189037,0
QQQ.US,5,20240920,115500,480.705,481.35,480.705,481.04,182161,0
QQQ.US,5,20240920,120000,481.05,481.46,480.9,481.3799,178710,0
QQQ.US,5,20240920,120500,481.37,481.75,481.1937,481.6,165582,0
QQQ.US,5,20240920,121000,481.58,481.67,481.2701,481.424,119304,0
QQQ.US,5,20240920,121500,481.4211,481.58,481.19,481.51,127347,0
QQQ.US,5,20240920,122000,481.55,482.0,481.39,481.9801,141026,0
QQQ.US,5,20240920,122500,481.98,482.14,481.86,482.08,125863,0
QQQ.US,5,20240920,123000,482.04,482.19,481.73,481.84,187932,0
QQQ.US,5,20240920,123500,481.83,482.25,481.77,482.1,131683,0
QQQ.US,5,20240920,124000,482.13,482.23,482.03,482.05,96611,0
QQQ.US,5,20240920,124500,482.06,482.32,481.97,482.3157,107762,0
QQQ.US,5,20240920,125000,482.33,482.54,482.2,482.21,164628,0
QQQ.US,5,20240920,125500,482.2,482.36,482.08,482.14,113275,0
QQQ.US,5,20240920,130000,482.13,482.41,481.63,481.7998,159307,0
QQQ.US,5,20240920,130500,481.7701,482.2387,481.675,481.76,188474,0
QQQ.US,5,20240920,131000,481.78,482.18,481.65,482.1,121536,0
QQQ.US,5,20240920,131500,482.1,482.23,481.98,482.0851,85343,0
QQQ.US,5,20240920,132000,482.11,482.14,481.54,481.56,117782,0
QQQ.US,5,20240920,132500,481.69,482.0,481.46,481.78,99105,0
QQQ.US,5,20240920,133000,481.77,482.3085,481.75,482.23,119200,0
QQQ.US,5,20240920,133500,482.2,482.39,482.03,482.18,87275,0
QQQ.US,5,20240920,134000,482.17,482.27,481.8,481.8,94038,0
QQQ.US,5,20240920,134500,481.8301,482.01,481.69,481.865,107628,0
QQQ.US,5,20240920,135000,481.875,481.92,481.59,481.6425,76382,0
QQQ.US,5,20240920,135500,481.63,481.77,481.41,481.56,114928,0
QQQ.US,5,20240920,140000,481.56,481.665,480.62,480.86,313697,0
QQQ.US,5,20240920,140500,480.85,481.03,480.42,480.59,197844,0
QQQ.US,5,20240920,141000,480.58,481.03,480.2,480.75,152205,0
QQQ.US,5,20240920,141500,480.75,480.9885,480.72,480.81,105510,0
QQQ.US,5,20240920,142000,480.78,480.89,480.43,480.6,96159,0
QQQ.US,5,20240920,142500,480.58,480.74,480.45,480.61,78436,0
QQQ.US,5,20240920,143000,480.57,480.64,480.22,480.24,130824,0
QQQ.US,5,20240920,143500,480.24,480.6268,480.13,480.55,121508,0
QQQ.US,5,20240920,144000,480.55,480.72,480.32,480.48,110012,0
QQQ.US,5,20240920,144500,480.48,480.83,480.4,480.68,175526,0
QQQ.US,5,20240920,145000,480.7,481.35,480.64,481.29,192155,0
QQQ.US,5,20240920,145500,481.29,481.77,481.19,481.63,253756,0
QQQ.US,5,20240920,150000,481.63,481.87,481.46,481.83,180413,0
QQQ.US,5,20240920,150500,481.835,481.835,481.26,481.6,201958,0
QQQ.US,5,20240920,151000,481.59,481.95,481.59,481.9,286776,0
QQQ.US,5,20240920,151500,481.88,482.38,481.74,482.06,318878,0
QQQ.US,5,20240920,152000,482.07,482.95,481.99,482.2501,315086,0
QQQ.US,5,20240920,152500,482.25,482.72,482.18,482.6196,245233,0
QQQ.US,5,20240920,153000,482.6,482.84,482.32,482.81,228676,0
QQQ.US,5,20240920,153500,482.8,483.69,482.67,483.39,394306,0
QQQ.US,5,20240920,154000,483.39,483.57,483.184,483.36,299929,0
QQQ.US,5,20240920,154500,483.31,483.48,482.69,482.73,310190,0
QQQ.US,5,20240920,155000,482.74,482.96,482.2,482.77,564395,0
QQQ.US,5,20240920,155500,482.77,482.92,482.18,482.42,2033084,0
QQQ.US,5,20240923,093000,482.95,483.14,481.93,482.38,732865,0
QQQ.US,5,20240923,093500,482.38,482.7,481.87,482.36,392612,0
QQQ.US,5,20240923,094000,482.38,482.68,481.96,482.61,293078,0
QQQ.US,5,20240923,094500,482.58,483.56,482.14,483.54,470984,0
QQQ.US,5,20240923,095000,483.54,483.67,482.58,483.0475,338794,0
QQQ.US,5,20240923,095500,483.07,483.35,482.7,482.72,242658,0
QQQ.US,5,20240923,100000,482.73,483.39,482.21,483.05,333127,0
QQQ.US,5,20240923,100500,483.03,483.6,482.8,483.17,323478,0
QQQ.US,5,20240923,101000,483.18,483.5,482.44,482.5089,371210,0
QQQ.US,5,20240923,101500,482.51,483.3295,482.28,483.11,225534,0
QQQ.US,5,20240923,102000,483.09,483.99,482.87,483.65,546487,0
QQQ.US,5,20240923,102500,483.65,483.715,483.02,483.545,373369,0
QQQ.US,5,20240923,103000,483.54,483.65,482.92,483.2,339192,0
QQQ.US,5,20240923,103500,483.22,483.4501,482.51,482.59,354641,0
QQQ.US,5,20240923,104000,482.57,483.68,482.56,483.66,350928,0
QQQ.US,5,20240923,104500,483.65,483.87,483.42,483.65,258583,0
QQQ.US,5,20240923,105000,483.645,484.14,483.39,483.74,282647,0
QQQ.US,5,20240923,105500,483.734,483.79,483.19,483.44,172545,0
QQQ.US,5,20240923,110000,483.44,483.44,482.58,482.816,178440,0
QQQ.US,5,20240923,110500,482.81,482.93,482.28,482.885,343962,0
QQQ.US,5,20240923,111000,482.9,483.13,482.77,482.9,116763,0
QQQ.US,5,20240923,111500,482.88,483.03,482.43,482.5098,137540,0
QQQ.US,5,20240923,112000,482.5081,483.12,482.46,483.0875,145844,0
QQQ.US,5,20240923,112500,483.07,483.44,482.84,483.36,151926,0
QQQ.US,5,20240923,113000,483.35,483.62,483.3,483.53,93104,0
QQQ.US,5,20240923,113500,483.6199,483.8,483.48,483.8,144685,0
QQQ.US,5,20240923,114000,483.82,483.87,483.49,483.64,103869,0
QQQ.US,5,20240923,114500,483.7,483.97,483.6133,483.6471,99758,0
QQQ.US,5,20240923,115000,483.62,484.09,483.62,483.985,125553,0
QQQ.US,5,20240923,115500,483.9899,484.09,483.38,483.66,184403,0
QQQ.US,5,20240923,120000,483.64,483.67,483.34,483.57,116000,0
QQQ.US,5,20240923,120500,483.59,483.66,483.2,483.2162,109925,0
QQQ.US,5,20240923,121000,483.2,483.259,482.39,482.72,197827,0
QQQ.US,5,20240923,121500,482.64,483.03,482.08,482.6001,324831,0
QQQ.US,5,20240923,122000,482.6,482.93,482.44,482.88,100112,0
QQQ.US,5,20240923,122500,482.84,482.98,482.68,482.7,80705,0
QQQ.US,5,20240923,123000,482.71,482.9,482.2601,482.89,85687,0
QQQ.US,5,20240923,123500,482.905,482.97,482.19,482.375,109378,0
QQQ.US,5,20240923,124000,482.35,482.76,482.35,482.485,46645,0
QQQ.US,5,20240923,124500,482.42,482.6,482.08,482.59,127990,0
QQQ.US,5,20240923,125000,482.59,482.71,482.01,482.4,130344,0
QQQ.US,5,20240923,125500,482.36,482.3801,482.01,482.26,110955,0
QQQ.US,5,20240923,130000,482.2337,482.2664,481.6,482.05,277193,0
QQQ.US,5,20240923,130500,482.0,482.1674,481.81,482.16,110499,0
QQQ.US,5,20240923,131000,482.11,482.37,481.96,482.06,134355,0
QQQ.US,5,20240923,131500,482.0401,482.44,481.84,482.38,122388,0
QQQ.US,5,20240923,132000,482.38,482.5438,482.01,482.11,100179,0
QQQ.US,5,20240923,132500,482.0813,482.255,481.95,482.16,76155,0
QQQ.US,5,20240923,133000,482.18,482.64,482.04,482.61,100404,0
QQQ.US,5,20240923,133500,482.62,482.69,481.91,482.29,183318,0
QQQ.US,5,20240923,134000,482.29,482.615,482.26,482.33,74534,0
QQQ.US,5,20240923,134500,482.3,482.75,482.3,482.52,90248,0
QQQ.US,5,20240923,135000,482.56,482.91,482.54,482.88,103414,0
QQQ.US,5,20240923,135500,482.87,483.0,482.792,482.922,118438,0
QQQ.US,5,20240923,140000,482.92,483.07,482.69,482.75,168184,0
QQQ.US,5,20240923,140500,482.72,483.03,482.53,482.9901,88110,0
QQQ.US,5,20240923,141000,483.03,483.15,482.84,482.89,106127,0
QQQ.US,5,20240923,141500,482.87,482.94,482.69,482.885,88865,0
QQQ.US,5,20240923,142000,482.885,483.18,482.83,483.0327,160612,0
QQQ.US,5,20240923,142500,483.04,483.115,482.54,482.77,143404,0
QQQ.US,5,20240923,143000,482.78,483.02,482.72,482.8997,78532,0
QQQ.US,5,20240923,143500,482.87,482.93,482.671,482.8,90220,0
QQQ.US,5,20240923,144000,482.81,483.0095,482.775,482.85,63711,0
QQQ.US,5,20240923,144500,482.88,482.97,482.69,482.93,60192,0
QQQ.US,5,20240923,145000,482.96,483.08,482.84,482.89,66970,0
QQQ.US,5,20240923,145500,482.9125,483.21,482.84,483.14,108866,0
QQQ.US,5,20240923,150000,483.1131,483.24,482.98,483.182,70421,0
QQQ.US,5,20240923,150500,483.17,483.24,482.76,482.809,138796,0
QQQ.US,5,20240923,151000,482.7999,482.86,482.55,482.64,155000,0
QQQ.US,5,20240923,151500,482.6,483.0599,482.5701,482.99,104407,0
QQQ.US,5,20240923,152000,483.0,483.1198,482.8701,482.96,86483,0
QQQ.US,5,20240923,152500,482.96,483.19,482.9,482.99,151284,0
QQQ.US,5,20240923,153000,483.0,483.13,482.76,483.07,151248,0
QQQ.US,5,20240923,153500,483.06,483.16,482.89,482.97,135435,0
QQQ.US,5,20240923,154000,482.97,483.1599,482.5,482.62,187228,0
QQQ.US,5,20240923,154500,482.57,483.21,482.47,483.21,183810,0
QQQ.US,5,20240923,155000,483.19,483.24,482.75,482.99,290187,0
QQQ.US,5,20240923,155500,482.98,483.32,482.82,483.04,1101013,0
QQQ.US,5,20240924,093000,484.46,484.89,483.69,484.08,683391,0
QQQ.US,5,20240924,093500,484.07,484.32,483.64,484.08,276699,0
QQQ.US,5,20240924,094000,484.085,484.11,483.52,483.78,210849,0
QQQ.US,5,20240924,094500,483.75,484.2,483.55,483.7,229080,0
QQQ.US,5,20240924,095000,483.69,484.12,483.21,483.62,258190,0
QQQ.US,5,20240924,095500,483.63,483.8599,483.21,483.35,166424,0
QQQ.US,5,20240924,100000,483.35,483.3971,480.91,481.37,982441,0
QQQ.US,5,20240924,100500,481.4101,481.9,480.97,481.5775,501485,0
QQQ.US,5,20240924,101000,481.55,482.42,481.52,481.81,325586,0
QQQ.US,5,20240924,101500,481.83,482.05,481.5,481.5399,184951,0
QQQ.US,5,20240924,102000,481.49,481.862,480.43,481.32,398576,0
QQQ.US,5,20240924,102500,481.34,481.5491,480.85,480.97,192686,0
QQQ.US,5,20240924,103000,480.985,481.56,480.85,481.19,322858,0
QQQ.US,5,20240924,103500,481.13,481.35,480.58,480.61,317988,0
QQQ.US,5,20240924,104000,480.6,481.11,480.17,481.007,316686,0
QQQ.US,5,20240924,104500,481.03,481.9,481.01,481.73,232894,0
QQQ.US,5,20240924,105000,481.75,482.67,481.75,482.44,367398,0
QQQ.US,5,20240924,105500,482.45,483.07,482.39,483.0315,351154,0
QQQ.US,5,20240924,110000,483.03,483.33,482.91,483.307,274568,0
QQQ.US,5,20240924,110500,483.31,483.3799,483.02,483.31,318202,0
QQQ.US,5,20240924,111000,483.3,483.85,483.25,483.74,404814,0
QQQ.US,5,20240924,111500,483.74,483.98,483.54,483.775,217367,0
QQQ.US,5,20240924,112000,483.79,484.03,483.57,483.92,244003,0
QQQ.US,5,20240924,112500,483.93,484.21,483.77,483.97,234037,0
QQQ.US,5,20240924,113000,483.98,484.48,483.97,484.18,264433,0
QQQ.US,5,20240924,113500,484.18,484.34,483.92,484.27,189802,0
QQQ.US,5,20240924,114000,484.2801,484.725,484.23,484.69,238926,0
QQQ.US,5,20240924,114500,484.67,485.17,484.64,485.1599,432299,0
QQQ.US,5,20240924,115000,485.15,486.17,485.085,486.1,605809,0
QQQ.US,5,20240924,115500,486.1,486.33,485.56,485.67,489204,0
QQQ.US,5,20240924,120000,485.67,486.24,485.67,486.215,256789,0
QQQ.US,5,20240924,120500,486.23,486.3,485.79,485.87,310152,0
QQQ.US,5,20240924,121000,485.86,486.19,485.65,486.09,311009,0
QQQ.US,5,20240924,121500,486.09,486.1,485.68,485.9,198091,0
QQQ.US,5,20240924,122000,485.9,486.13,485.5,485.665,147034,0
QQQ.US,5,20240924,122500,485.7,485.81,485.31,485.71,191041,0
QQQ.US,5,20240924,123000,485.72,485.98,485.55,485.925,207203,0
QQQ.US,5,20240924,123500,485.91,486.08,485.76,485.87,122695,0
QQQ.US,5,20240924,124000,485.88,485.985,485.6,485.985,107492,0
QQQ.US,5,20240924,124500,485.99,486.26,485.72,485.85,178872,0
QQQ.US,5,20240924,125000,485.875,485.98,485.52,485.6099,166099,0
QQQ.US,5,20240924,125500,485.61,485.64,485.05,485.1,264522,0
QQQ.US,5,20240924,130000,485.08,485.4,484.84,485.18,167242,0
QQQ.US,5,20240924,130500,485.15,485.59,485.14,485.33,155063,0
QQQ.US,5,20240924,131000,485.3275,485.59,485.181,485.53,111662,0
QQQ.US,5,20240924,131500,485.53,485.8,485.49,485.7101,108866,0
QQQ.US,5,20240924,132000,485.7063,485.7063,485.27,485.47,101213,0
QQQ.US,5,20240924,132500,485.46,485.62,485.31,485.35,69636,0
QQQ.US,5,20240924,133000,485.329,485.72,485.3,485.71,112929,0
QQQ.US,5,20240924,133500,485.715,485.83,485.4,485.61,79212,0
QQQ.US,5,20240924,134000,485.6,485.84,485.39,485.715,109947,0
QQQ.US,5,20240924,134500,485.71,485.72,485.27,485.275,89986,0
QQQ.US,5,20240924,135000,485.27,485.59,485.23,485.535,94474,0
QQQ.US,5,20240924,135500,485.52,485.52,485.13,485.17,108181,0
QQQ.US,5,20240924,140000,485.19,485.42,485.01,485.22,126217,0
QQQ.US,5,20240924,140500,485.1817,485.42,485.121,485.17,109996,0
QQQ.US,5,20240924,141000,485.16,485.19,484.61,484.9497,174834,0
QQQ.US,5,20240924,141500,484.9179,485.08,484.71,485.04,99350,0
QQQ.US,5,20240924,142000,485.02,485.09,484.8541,484.9099,49997,0
QQQ.US,5,20240924,142500,484.9075,484.96,484.48,484.72,95770,0
QQQ.US,5,20240924,143000,484.73,484.73,483.85,484.6373,300032,0
QQQ.US,5,20240924,143500,484.65,484.97,484.53,484.9341,84747,0
QQQ.US,5,20240924,144000,484.9675,485.015,484.63,484.775,106916,0
QQQ.US,5,20240924,144500,484.79,484.79,484.5,484.5101,112824,0
QQQ.US,5,20240924,145000,484.51,484.9605,484.46,484.9605,119480,0
QQQ.US,5,20240924,145500,484.96,485.02,484.55,484.77,154252,0
QQQ.US,5,20240924,150000,484.75,484.87,484.65,484.87,86975,0
QQQ.US,5,20240924,150500,484.85,485.09,484.8101,484.93,106348,0
QQQ.US,5,20240924,151000,484.9301,485.03,484.67,484.84,98625,0
QQQ.US,5,20240924,151500,484.8201,485.01,484.63,484.86,134360,0
QQQ.US,5,20240924,152000,484.8799,485.01,484.75,484.91,95801,0
QQQ.US,5,20240924,152500,484.92,485.01,484.81,484.8701,86038,0
QQQ.US,5,20240924,153000,484.89,484.9275,484.67,484.81,111017,0
QQQ.US,5,20240924,153500,484.81,485.12,484.71,485.09,107226,0
QQQ.US,5,20240924,154000,485.1,485.37,485.02,485.09,200352,0
QQQ.US,5,20240924,154500,485.07,485.35,485.06,485.23,169829,0
QQQ.US,5,20240924,155000,485.235,485.44,484.71,484.8151,327499,0
QQQ.US,5,20240924,155500,484.81,485.48,484.62,485.37,1891695,0
QQQ.US,5,20240925,093000,484.74,485.99,484.68,485.818,744319,0
QQQ.US,5,20240925,093500,485.79,486.29,485.68,485.8399,394582,0
QQQ.US,5,20240925,094000,485.83,485.87,484.81,485.6,324104,0
QQQ.US,5,20240925,094500,485.58,486.21,485.53,485.93,225052,0
QQQ.US,5,20240925,095000,485.91,486.29,485.5661,486.2,217521,0
QQQ.US,5,20240925,095500,486.21,486.93,486.0,486.9199,315476,0
QQQ.US,5,20240925,100000,486.89,487.18,486.68,486.85,369278,0
QQQ.US,5,20240925,100500,486.87,487.36,486.74,487.19,381962,0
QQQ.US,5,20240925,101000,487.19,487.59,487.06,487.548,309755,0
QQQ.US,5,20240925,101500,487.56,487.79,487.42,487.68,200750,0
QQQ.US,5,20240925,102000,487.68,487.71,487.09,487.33,309532,0
QQQ.US,5,20240925,102500,487.35,487.365,486.65,486.7,324493,0
QQQ.US,5,20240925,103000,486.71,487.06,486.36,487.0,305661,0
QQQ.US,5,20240925,103500,487.01,487.25,486.8,487.1,124578,0
QQQ.US,5,20240925,104000,487.1,487.2378,486.6,486.825,158339,0
QQQ.US,5,20240925,104500,486.8599,486.96,486.23,486.37,212543,0
QQQ.US,5,20240925,105000,486.33,486.9602,486.22,486.62,168668,0
QQQ.US,5,20240925,105500,486.64,486.9,486.61,486.7742,79078,0
QQQ.US,5,20240925,110000,486.8,487.0191,486.54,486.78,94282,0
QQQ.US,5,20240925,110500,486.76,487.17,486.58,487.075,175962,0
QQQ.US,5,20240925,111000,487.03,487.06,486.41,486.57,170563,0
QQQ.US,5,20240925,111500,486.56,486.8492,486.13,486.8268,230168,0
QQQ.US,5,20240925,112000,486.82,486.82,486.37,486.39,93082,0
QQQ.US,5,20240925,112500,486.3503,486.53,486.12,486.13,144075,0
QQQ.US,5,20240925,113000,486.11,486.4,485.9451,486.27,265568,0
QQQ.US,5,20240925,113500,486.3,487.06,486.26,486.825,367961,0
QQQ.US,5,20240925,114000,486.895,487.07,486.27,486.47,202507,0
QQQ.US,5,20240925,114500,486.48,486.54,486.07,486.27,99640,0
QQQ.US,5,20240925,115000,486.26,486.29,485.64,485.885,190435,0
QQQ.US,5,20240925,115500,485.89,486.3,485.6,486.2575,188736,0
QQQ.US,5,20240925,120000,486.23,486.24,485.89,486.0,81523,0
QQQ.US,5,20240925,120500,485.99,486.0,485.38,485.915,155887,0
QQQ.US,5,20240925,121000,485.92,486.13,485.73,485.973,121355,0
QQQ.US,5,20240925,121500,486.0,486.11,485.8625,485.96,120202,0
QQQ.US,5,20240925,122000,486.015,486.34,486.015,486.295,146290,0
QQQ.US,5,20240925,122500,486.3192,486.47,486.1991,486.31,146228,0
QQQ.US,5,20240925,123000,486.3011,486.36,485.86,486.24,148367,0
QQQ.US,5,20240925,123500,486.2201,486.405,485.9923,486.23,131651,0
QQQ.US,5,20240925,124000,486.22,486.345,485.91,485.958,108489,0
QQQ.US,5,20240925,124500,485.941,486.08,485.55,485.64,156689,0
QQQ.US,5,20240925,125000,485.61,486.1,485.58,485.96,103307,0
QQQ.US,5,20240925,125500,485.96,486.015,485.44,485.58,124792,0
QQQ.US,5,20240925,130000,485.56,485.6,484.56,485.35,407910,0
QQQ.US,5,20240925,130500,485.33,485.82,485.19,485.5058,133761,0
QQQ.US,5,20240925,131000,485.46,485.4688,485.07,485.25,96152,0
QQQ.US,5,20240925,131500,485.23,485.53,485.1,485.4601,123497,0
QQQ.US,5,20240925,132000,485.46,485.64,485.35,485.48,91755,0
QQQ.US,5,20240925,132500,485.43,485.8193,485.43,485.6506,66012,0
QQQ.US,5,20240925,133000,485.65,485.83,485.25,485.31,173001,0
QQQ.US,5,20240925,133500,485.29,485.61,484.76,485.5,209444,0
QQQ.US,5,20240925,134000,485.49,485.52,485.08,485.08,182965,0
QQQ.US,5,20240925,134500,485.06,485.18,484.63,484.9496,252583,0
QQQ.US,5,20240925,135000,484.95,485.79,484.87,485.76,162521,0
QQQ.US,5,20240925,135500,485.77,486.14,485.66,486.09,276209,0
QQQ.US,5,20240925,140000,486.08,486.24,485.78,485.85,144924,0
QQQ.US,5,20240925,140500,485.82,486.045,485.44,485.6,131278,0
QQQ.US,5,20240925,141000,485.59,485.66,485.11,485.1999,287484,0
QQQ.US,5,20240925,141500,485.21,485.56,484.78,485.47,180316,0
QQQ.US,5,20240925,142000,485.49,485.6,485.3256,485.5501,102097,0
QQQ.US,5,20240925,142500,485.57,486.04,485.558,486.0399,148884,0
QQQ.US,5,20240925,143000,486.03,486.0499,485.67,485.85,129844,0
QQQ.US,5,20240925,143500,485.84,486.02,485.77,485.82,123159,0
QQQ.US,5,20240925,144000,485.83,486.0,485.74,485.86,131895,0
QQQ.US,5,20240925,144500,485.88,486.11,485.85,485.99,131810,0
QQQ.US,5,20240925,145000,485.995,486.06,485.77,485.99,161235,0
QQQ.US,5,20240925,145500,486.01,486.02,485.21,485.83,295796,0
QQQ.US,5,20240925,150000,485.83,486.04,485.72,485.995,153786,0
QQQ.US,5,20240925,150500,486.0,486.03,485.67,485.72,85536,0
QQQ.US,5,20240925,151000,485.75,485.84,485.47,485.59,95059,0
QQQ.US,5,20240925,151500,485.58,485.69,485.44,485.56,110832,0
QQQ.US,5,20240925,152000,485.55,485.6725,485.4905,485.62,92980,0
QQQ.US,5,20240925,152500,485.61,485.7,485.56,485.65,71845,0
